URL,Size(byte),# of Outlinks,Content Type
https://www.latimes.com/archives/blogs/nation-now/story/2011-09-05/texas-wildfire-in-bastrop-county-the-worst-ever-single-fire-in-the-state,260963,206,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-05-20/randy-macho-man-savage-58-killed-in-car-crash,250666,195,text/html
https://www.latimes.com/sitemap/1979/6,200294,183,text/html
https://www.latimes.com/entertainment/arts/la-xpm-2012-jul-25-la-et-cm-grand-park-review-20120725-story.html,323566,218,text/html
https://www.latimes.com/world-nation/story/2023-06-20/search-efforts-intensify-for-missing-titanic-tourist-sub,368196,252,text/html
https://www.latimes.com/california/story/2023-10-14/new-law-seeks-to-ease-campsite-reservations-at-california-state-parks-heres-how-it-works,322082,223,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-30/london-olympics-switzerland-a-sartorial-standout-at-opening-ceremony,257427,201,text/html
https://www.latimes.com/espanol/california/articulo/2022-03-10/la-prohibicion-del-petroleo-ruso-afectara-a-los-precios-de-la-gasolina-en-la-costa-oeste,240962,111,text/html
https://www.latimes.com/world-nation/story/2022-10-27/same-sex-marriage-is-now-legal-in-all-of-mexicos-states,303308,214,text/html
https://www.latimes.com/sitemap/2006/10,247522,500,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-29/hats-are-back-thanks-to-lady-gaga-duchess-kate-and-other-celebs,256154,204,text/html
https://www.latimes.com/california/story/2023-12-14/arming-america-how-we-did-the-analysis-gun-dealers,358565,224,text/html
https://www.latimes.com/sitemap/1979/8,200862,186,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-05-27/gil-scott-heron-musician-and-poet-who-wrote-the-revolution-will-not-be-televised-dies-at-62,255727,196,text/html
https://www.latimes.com/archives/blogs/nation-now/story/2011-09-05/hurricane-katia-strengthens-to-category-4,256821,201,text/html
https://www.latimes.com/entertainment-arts/story/2023-06-22/titan-submersible-social-media-reaction-cruel,333070,229,text/html
https://www.latimes.com/archives/blogs/booster-shots/story/2010-07-08/genetic-study-on-longevity-may-be-flawed,253358,198,text/html
https://www.latimes.com/local/lanow/la-me-ln-robinsons-beverly-hills-20140723-story.html,310497,215,text/html
https://www.latimes.com/homeless-housing/story/2022-10-24/santa-monica-housing-apartment-boom,360316,232,text/html
https://www.latimes.com/espanol/california/articulo/2024-01-19/ice-extendera-el-contrato-del-centro-de-detencion-de-inmigrantes-de-california-hasta-junio,242797,111,text/html
https://www.latimes.com/opinion/la-oe-eckstein27-2008oct27-story.html,302157,210,text/html
https://www.latimes.com/environment/story/2023-12-14/water-agencies-announce-colorado-river-conservation-deals,386692,230,text/html
https://www.latimes.com/local/earthquakes/mn-13029_1_two-story-apartment-building-story.html,377060,225,text/html
https://www.latimes.com/sports/dodgers/la-sp-scully-latino-family-20160924-snap-story.html,374356,239,text/html
https://www.latimes.com/politics/story/2024-01-23/new-hampshire-primary-immigration-northern-border-trump-haley-republicans,378412,244,text/html
https://www.latimes.com/homeless-housing/story/2023-04-18/coronado-california-affordable-housing-law,400249,237,text/html
https://www.latimes.com/archives/blogs/technology-blog/story/2012-02-02/frequency-showyou-bring-order-to-online-video-chaos,270505,207,text/html
https://www.latimes.com/opinion/letters-to-the-editor/story/2023-12-25/people-are-unhoused-because-housing-is-unaffordable,313132,215,text/html
https://www.latimes.com/world-nation/story/2022-03-16/ukraine-zelensky-speeches-have-made-him-folk-hero,324304,222,text/html
https://www.latimes.com/archives/blogs/nation-now/story/2011-08-13/chaos-after-deadly-stage-collapse-at-indiana-fair,260014,203,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-05-26/surrealist-artist-leonora-carrington-dies-in-mexico-at-94,251277,197,text/html
https://www.latimes.com/entertainment/movies/la-ca-mn-moviegoing-new-beverly-quentin-tarantino-movie-theater-20170602-story.html,426543,253,text/html
https://www.latimes.com/sitemap/1979/1,200319,183,text/html
https://www.latimes.com/california/story/2023-12-07/gun-dealers-story-2-straw-purchases,431823,235,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-28/marilyn-monroe-nail-salons-cafe-in-the-works,263899,205,text/html
https://www.latimes.com/sitemap/2006/11,247456,500,text/html
https://www.latimes.com/california/story/2020-05-01/la-me-indigenous-immigrants-language-barriers-coronavirus,340169,225,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-28/london-olympics-swimwear-that-will-make-you-feel-like-michael-phelps,253746,200,text/html
https://www.latimes.com/world-nation/story/2023-06-21/titanic-sub-missing-search-noises-oceangate,368905,236,text/html
https://www.latimes.com/environment/story/2023-10-13/californias-epic-rain-year-helped-boost-groundwater-levels,391904,231,text/html
https://www.latimes.com/sitemap/1979/10,200287,183,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-05-31/irene-gilbert-acting-school-co-founder-tried-to-lift-students-up-to-a-higher-plane-recalls-holland-taylor,256405,198,text/html
https://www.latimes.com/archives/blogs/la-at-home/story/2012-04-25/last-chance-now-san-marino-garden-tour,256611,199,text/html
https://www.latimes.com/california/story/2024-01-11/limits-on-san-franciscos-clearing-of-homeless-encampments-upheld-by-9th-circuit,322172,218,text/html
https://www.latimes.com/archives/blogs/technology-blog/story/2012-02-02/steve-jobs-turning-over-in-his-grave-look-alike-touts-rival-android,259774,201,text/html
https://www.latimes.com/sitemap/1930/8,200434,184,text/html
https://www.latimes.com/politics/story/2023-12-19/adelanto-immigration-detention-facility-potential-closure,323547,223,text/html
https://www.latimes.com/california/story/2022-11-22/three-tantalizing-mysteries-of-the-la-brea-tar-pits,364071,238,text/html
https://www.latimes.com/world-nation/story/2023-02-22/ukraine-largely-weathered-russia-power-grid-attacks,350211,235,text/html
https://www.latimes.com/entertainment-arts/story/2023-01-26/exhibition-designers-kossmanndejong-join-reimagining-of-la-brea-tar-pits,336412,226,text/html
https://www.latimes.com/sitemap/2005/12,248053,499,text/html
https://www.latimes.com/archives/blogs/la-unleashed/story/2011-06-07/fat-cats-up-for-adoption-at-a-discount-at-ohio-shelter,252103,198,text/html
https://www.latimes.com/sitemap/2000/5,247567,515,text/html
https://www.latimes.com/archives/blogs/technology-blog/story/2012-02-03/redesigned-technology-blog-moves-to-new-address,250337,200,text/html
https://www.latimes.com/entertainment/movies/la-et-mn-latinos-in-hollywood-20160227-story.html,328377,230,text/html
https://www.latimes.com/local/lanow/la-me-mexico-earthquake-california-20170920-htmlstory.html,334319,232,text/html
https://www.latimes.com/sitemap/2003/2,248310,502,text/html
https://www.latimes.com/archives/blogs/nation-now/story/2011-08-13/stage-collapse-eyewitness-then-we-heard-screams,257182,202,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-06-01/avant-garde-filmmaker-adolfas-mekas-dies-at-85,250271,195,text/html
https://www.latimes.com/sitemap/1979/12,200385,183,text/html
https://www.latimes.com/california/story/2023-12-07/second-gun-dealers-story,424275,229,text/html
https://www.latimes.com/world-nation/story/2023-12-04/osprey-aircraft-crash-wreckage-bodies-discovered-japan,319157,219,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-25/frugal-fashion-degeneres-de-rossi-step-out-at-teen-choice-awards,262485,211,text/html
https://www.latimes.com/sitemap/2006/12,246764,500,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-30/fashion-news-michelle-obama-at-the-london-olympics-2012,256356,205,text/html
https://www.latimes.com/california/story/2023-11-26/searching-for-man-half-moon-bay,308963,220,text/html
https://www.latimes.com/espanol/california/articulo/2023-10-01/una-bomba-de-tiempo-california-no-puede-suministrar-agua-potable-a-todos-sus-habitantes,371715,133,text/html
https://www.latimes.com/entertainment-arts/story/2023-06-12/pluto-tubi-vix-free-streaming-guide,355500,234,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-05-15/murray-handwerker-of-nathans-famous-hot-dogs-dies-at-89,251687,195,text/html
https://www.latimes.com/archives/blogs/nation-now/story/2011-08-14/indianapolis-stage-collapse-death-toll-could-rise-from-sugarland-concert-accident,263910,201,text/html
https://www.latimes.com/sitemap/2003/1,248048,504,text/html
https://www.latimes.com/archives/blogs/technology-blog/story/2012-02-02/vizios-21-9-aspect-cinemawide-tv-due-in-march-at-3-499,255652,203,text/html
https://www.latimes.com/world/la-fg-mexico-earthquake-20170919-story.html,530655,298,text/html
https://www.latimes.com/sitemap/2000/4,247897,514,text/html
https://www.latimes.com/archives/blogs/la-unleashed/story/2011-05-06/patrick-the-pit-bull-new-jersey-woman-pleads-not-guilty-to-charges-relating-to-animal-cruelty,258494,199,text/html
https://www.latimes.com/sitemap/2005/11,247350,499,text/html
https://www.latimes.com/archives/la-xpm-1992-10-28-me-826-story.html,300759,214,text/html
https://www.latimes.com/world-nation/story/2023-08-30/russia-accuses-ukraine-war-biggest-drone-attack,341848,230,text/html
https://www.latimes.com/local/lanow/la-me-ln-city-to-consider-ban-on-chewing-tobacco-20160126-story.html,311138,220,text/html
https://www.latimes.com/sitemap/2004/1,248318,503,text/html
https://www.latimes.com/sitemap/2005/10,247129,500,text/html
https://www.latimes.com/archives/blogs/la-unleashed/story/2012-06-22/days-old-beluga-whale-calf-rescued-in-alaska,251379,198,text/html
https://www.latimes.com/sitemap/2000/3,247518,515,text/html
https://www.latimes.com/california/story/2021-06-18/mid-city-cookouts-los-angeles-zapotecs-oaxaca,357276,217,text/html
https://www.latimes.com/california/story/2023-07-24/mayor-bass-takes-over-metro-in-perilous-time,337652,225,text/html
https://www.latimes.com/archives/blogs/technology-blog/story/2012-02-03/most-facebook-users-get-more-from-it-than-they-put-in-study-says,262158,200,text/html
https://www.latimes.com/sitemap/2003/12,247279,503,text/html
https://www.latimes.com/archives/blogs/nation-now/story/2011-08-13/stage-collapses-at-indiana-state-fair-before-sugarland-show,259633,204,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-05-25/mark-haines-host-of-cnbcs-squawk-on-the-street-dies-at-65,254286,195,text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-07-14/lovecraft-country-cancelled-hbo-emmys-facebook-discussion-group,382431,236,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-25/shopping-l-a-sole-society-offers-shoes-for-art-of-elysium,263601,220,text/html
https://www.latimes.com/projects/california-drinking-water-contamination/,52476,44,text/html
https://www.latimes.com/sitemap/2006/1,247843,500,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-25/lines-from-launch-la-field-notes-serves-up-the-write-stuff,261651,204,text/html
https://www.latimes.com/entertainment-arts/tv/story/2021-10-19/queens-and-eve,367910,228,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-05-27/former-sparks-player-margo-dydek-dies-at-37,255513,198,text/html
https://www.latimes.com/archives/blogs/nation-now/story/2011-11-05/magnitude-5-6-earthquake-strikes-near-oklahoma-city,254650,200,text/html
https://www.latimes.com/world-nation/story/2023-06-19/titanic-missing-submarine-tourist-tour-north-atlantic-wreck,345305,239,text/html
https://www.latimes.com/sitemap/2003/10,248115,504,text/html
https://www.latimes.com/archives/blogs/technology-blog/story/2012-02-01/facebook-ipo-mark-zuckerbergs-salary-falling-to-1-in-2013,259918,203,text/html
https://www.latimes.com/delos/story/2023-11-06/mexico-city-trans-people-dia-de-muertos,407270,229,text/html
https://www.latimes.com/sitemap/2000/2,246690,512,text/html
https://www.latimes.com/archives/blogs/la-unleashed/story/2011-06-07/nesari-among-the-few-northern-white-rhinos-left-dies-at-czech-zoo,252550,198,text/html
https://www.latimes.com/sitemap/2005/9,247310,500,text/html
https://www.latimes.com/sitemap/2004/9,247174,500,text/html
https://www.latimes.com/entertainment-arts/story/2022-10-13/lacma-funding-news-update-construction,320507,222,text/html
https://www.latimes.com/sitemap/2004/8,247889,501,text/html
https://www.latimes.com/sitemap/2005/8,247367,500,text/html
https://www.latimes.com/archives/blogs/la-unleashed/story/2011-05-11/bronx-zoo-peahen-is-found-in-garage-after-escape,251873,199,text/html
https://www.latimes.com/sitemap/2000/1,247245,513,text/html
https://www.latimes.com/delos/story/2023-11-27/celebration-mexico-muxes-third-gender,383411,223,text/html
https://www.latimes.com/local/california/la-me-cougar-eats-dog-20170424-story.html,302685,214,text/html
https://www.latimes.com/archives/blogs/technology-blog/story/2012-02-02/facebooks-ipo-filing-by-the-numbers,261119,207,text/html
https://www.latimes.com/world-nation/story/2023-07-05/sleepless-in-kyiv-in-wartime-capital-the-stress-of-long-fight-weighs-on-everyone-somehow-people-cope,399880,226,text/html
https://www.latimes.com/sitemap/2003/11,247963,503,text/html
https://www.latimes.com/archives/blogs/afterword/story/2011-05-31/andy-robustelli-hall-of-fame-defensive-end-with-rams-and-giants-dies-at-85,252446,197,text/html
https://www.latimes.com/food/newsletter/2022-04-02/tasting-notes-shunji-santa-monica-tasting-notes,310157,212,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-26/fashion-news-u-k-edition-mccartney-branson-olympic-egg-cups,258693,205,text/html
https://www.latimes.com/sitemap/2006/2,247753,500,text/html
https://www.latimes.com/archives/blogs/all-the-rage/story/2012-07-25/fashion-news-katie-holmes-clothing-line-sales-up-post-cruise,257458,208,text/html
https://www.latimes.com/food/story/2023-10-05/tiki-bar-food-appetizers-ben-mims-recipes,420440,238,text/html
https://www.latimes.com/world-nation/story/2023-06-21/catastrophic-safety-concerns-raised-about-lost-sub-long-before-ill-fated-titanic-voyage,330220,227,text/html
https://www.latimes.com/projects/hotline-211-data-housing-crisis/,36330,29,text/html
https://www.latimes.com/california/story/2023-09-15/california-poised-to-enact-key-changes-to-landmark-mental-health-law,339089,224,text/html
https://www.latimes.com/environment/story/2022-05-25/how-are-you-conserving-water-in-the-drought-heres-what-l-a-times-readers-say,346369,243,text/html
https://www.latimes.com/sitemap/2003/9,247497,503,text/html
https://www.latimes.com/archives/blogs/technology-blog/story/2012-02-01/facebooks-ipo-will-put-zuckerbergs-open-connected-mantra-to-the-test,259617,204,text/html
https://www.latimes.com/world-nation/story/2023-11-21/for-this-group-of-trans-women-the-pope-and-his-message-of-inclusivity-are-a-welcome-change,343901,220,text/html
